time    Sun_pos_x  Sun_pos_y  Sun_pos_z    Mercury_pos_x  Mercury_pos_y  Mercury_pos_z    Venus_pos_x  Venus_pos_y  Venus_pos_z    Earth_pos_x  Earth_pos_y  Earth_pos_z    Mars_pos_x  Mars_pos_y  Mars_pos_z    
5.417268e+06    3.714776e+05  6.288094e+05  0.000000e+00    -5.579276e+10  1.002326e+10  0.000000e+00    1.099649e+11  -2.218138e+10  0.000000e+00    1.362326e+11  6.571485e+10  0.000000e+00    1.264354e+11  1.774977e+11  0.000000e+00    
5.692136e+06    4.127252e+05  6.715384e+05  0.000000e+00    -5.263250e+10  2.159364e+10  0.000000e+00    1.080773e+11  -3.053145e+10  0.000000e+00    1.393696e+11  5.900481e+10  0.000000e+00    1.311883e+11  1.737818e+11  0.000000e+00    
5.968200e+06    4.564137e+05  7.147758e+05  0.000000e+00    -4.709166e+10  3.224533e+10  0.000000e+00    1.055476e+11  -3.873905e+10  0.000000e+00    1.421863e+11  5.212404e+10  0.000000e+00    1.358564e+11  1.699098e+11  0.000000e+00    
6.243976e+06    5.025704e+05  7.584071e+05  0.000000e+00    -3.941615e+10  4.149074e+10  0.000000e+00    1.023869e+11  -4.674912e+10  0.000000e+00    1.446707e+11  4.509198e+10  0.000000e+00    1.404312e+11  1.658852e+11  0.000000e+00    
6.517864e+06    5.512125e+05  8.022990e+05  0.000000e+00    -2.995197e+10  4.890512e+10  0.000000e+00    9.861196e+10  -5.450641e+10  0.000000e+00    1.468120e+11  3.793023e+10  0.000000e+00    1.449042e+11  1.617127e+11  0.000000e+00    
6.788233e+06    6.023435e+05  8.462997e+05  0.000000e+00    -1.912948e+10  5.414745e+10  0.000000e+00    9.424623e+10  -6.195662e+10  0.000000e+00    1.486010e+11  3.066226e+10  0.000000e+00    1.492661e+11  1.573983e+11  0.000000e+00    
7.053511e+06    6.559513e+05  8.902404e+05  0.000000e+00    -7.443116e+09  5.697740e+10  0.000000e+00    8.931916e+10  -6.904760e+10  0.000000e+00    1.500308e+11  2.331296e+10  0.000000e+00    1.535080e+11  1.529489e+11  0.000000e+00    
7.312276e+06    7.120065e+05  9.339376e+05  0.000000e+00    4.572405e+09  5.726710e+10  0.000000e+00    8.386608e+10  -7.573046e+10  0.000000e+00    1.510965e+11  1.590816e+10  0.000000e+00    1.576212e+11  1.483726e+11  0.000000e+00    
7.563347e+06    7.704608e+05  9.771972e+05  0.000000e+00    1.636794e+10  5.500721e+10  0.000000e+00    7.792744e+10  -8.196062e+10  0.000000e+00    1.517960e+11  8.474022e+09  0.000000e+00    1.615977e+11  1.436780e+11  0.000000e+00    
7.805863e+06    8.312479e+05  1.019818e+06  0.000000e+00    2.740642e+10  5.030688e+10  0.000000e+00    7.154793e+10  -8.769868e+10  0.000000e+00    1.521295e+11  1.036449e+09  0.000000e+00    1.654303e+11  1.388741e+11  0.000000e+00    
8.039339e+06    8.942835e+05  1.061596e+06  0.000000e+00    3.718842e+10  4.338758e+10  0.000000e+00    6.477543e+10  -9.291103e+10  0.000000e+00    1.520995e+11  -6.379476e+09  0.000000e+00    1.691128e+11  1.339702e+11  0.000000e+00    
8.263704e+06    9.594675e+05  1.102332e+06  0.000000e+00    4.527548e+10  3.457148e+10  0.000000e+00    5.765983e+10  -9.757009e+10  0.000000e+00    1.517109e+11  -1.375002e+10  0.000000e+00    1.726400e+11  1.289754e+11  0.000000e+00    
8.479316e+06    1.026686e+06  1.141829e+06  0.000000e+00    5.130981e+10  2.426507e+10  0.000000e+00    5.025195e+10  -1.016545e+11  0.000000e+00    1.509704e+11  -2.105319e+10  0.000000e+00    1.760082e+11  1.238982e+11  0.000000e+00    
8.686949e+06    1.095813e+06  1.179905e+06  0.000000e+00    5.502966e+10  1.293916e+10  0.000000e+00    4.260242e+10  -1.051485e+11  0.000000e+00    1.498861e+11  -2.826911e+10  0.000000e+00    1.792144e+11  1.187465e+11  0.000000e+00    
8.887761e+06    1.166714e+06  1.216389e+06  0.000000e+00    5.627978e+10  1.106404e+09  0.000000e+00    3.476079e+10  -1.080422e+11  0.000000e+00    1.484672e+11  -3.538011e+10  0.000000e+00    1.822571e+11  1.135275e+11  0.000000e+00    
9.083239e+06    1.239249e+06  1.251129e+06  0.000000e+00    5.501663e+10  -1.070237e+10  0.000000e+00    2.677482e+10  -1.103301e+11  0.000000e+00    1.467234e+11  -4.237086e+10  0.000000e+00    1.851355e+11  1.082470e+11  0.000000e+00    
9.275136e+06    1.313274e+06  1.283989e+06  0.000000e+00    5.130851e+10  -2.196196e+10  0.000000e+00    1.868998e+10  -1.120109e+11  0.000000e+00    1.446648e+11  -4.922826e+10  0.000000e+00    1.878496e+11  1.029098e+11  0.000000e+00    
9.465396e+06    1.388645e+06  1.314855e+06  0.000000e+00    4.533082e+10  -3.217555e+10  0.000000e+00    1.054914e+10  -1.130865e+11  0.000000e+00    1.423011e+11  -5.594130e+10  0.000000e+00    1.904000e+11  9.751966e+10  0.000000e+00    
