time    Sun_pos_x  Sun_pos_y  Sun_pos_z    Earth_pos_x  Earth_pos_y  Earth_pos_z    Moon_pos_x  Moon_pos_y  Moon_pos_z    
2.039040e+007    2.166118e+006  8.395774e+005  0.000000e+000    -9.879382e+010  -1.244473e+011  0.000000e+000    -9.467613e+010  -1.315183e+011  0.000000e+000    
2.047680e+007    2.179779e+006  8.347590e+005  0.000000e+000    -1.006992e+011  -1.228597e+011  0.000000e+000    -9.657470e+010  -1.300021e+011  0.000000e+000    
2.056320e+007    2.193363e+006  8.298479e+005  0.000000e+000    -1.025796e+011  -1.212416e+011  0.000000e+000    -9.845065e+010  -1.284553e+011  0.000000e+000    
2.064960e+007    2.206871e+006  8.248452e+005  0.000000e+000    -1.044345e+011  -1.195934e+011  0.000000e+000    -1.003035e+011  -1.268783e+011  0.000000e+000    
2.073600e+007    2.220299e+006  8.197521e+005  0.000000e+000    -1.062634e+011  -1.179154e+011  0.000000e+000    -1.021327e+011  -1.252714e+011  0.000000e+000    
2.082240e+007    2.233647e+006  8.145698e+005  0.000000e+000    -1.080658e+011  -1.162080e+011  0.000000e+000    -1.039378e+011  -1.236349e+011  0.000000e+000    
2.090880e+007    2.246913e+006  8.092995e+005  0.000000e+000    -1.098413e+011  -1.144716e+011  0.000000e+000    -1.057184e+011  -1.219691e+011  0.000000e+000    
2.099520e+007    2.260097e+006  8.039424e+005  0.000000e+000    -1.115893e+011  -1.127067e+011  0.000000e+000    -1.074740e+011  -1.202744e+011  0.000000e+000    
2.108160e+007    2.273195e+006  7.984999e+005  0.000000e+000    -1.133095e+011  -1.109136e+011  0.000000e+000    -1.092040e+011  -1.185511e+011  0.000000e+000    
2.116800e+007    2.286208e+006  7.929732e+005  0.000000e+000    -1.150014e+011  -1.090928e+011  0.000000e+000    -1.109081e+011  -1.167996e+011  0.000000e+000    
2.125440e+007    2.299133e+006  7.873635e+005  0.000000e+000    -1.166645e+011  -1.072448e+011  0.000000e+000    -1.125858e+011  -1.150202e+011  0.000000e+000    
2.134080e+007    2.311970e+006  7.816723e+005  0.000000e+000    -1.182983e+011  -1.053698e+011  0.000000e+000    -1.142366e+011  -1.132132e+011  0.000000e+000    
2.142720e+007    2.324717e+006  7.759009e+005  0.000000e+000    -1.199026e+011  -1.034685e+011  0.000000e+000    -1.158600e+011  -1.113791e+011  0.000000e+000    
2.151360e+007    2.337373e+006  7.700507e+005  0.000000e+000    -1.214767e+011  -1.015412e+011  0.000000e+000    -1.174557e+011  -1.095183e+011  0.000000e+000    
2.160000e+007    2.349936e+006  7.641230e+005  0.000000e+000    -1.230204e+011  -9.958843e+010  0.000000e+000    -1.190231e+011  -1.076311e+011  0.000000e+000    
2.168640e+007    2.362405e+006  7.581193e+005  0.000000e+000    -1.245332e+011  -9.761063e+010  0.000000e+000    -1.205618e+011  -1.057178e+011  0.000000e+000    
2.177280e+007    2.374779e+006  7.520410e+005  0.000000e+000    -1.260146e+011  -9.560828e+010  0.000000e+000    -1.220714e+011  -1.037790e+011  0.000000e+000    
2.185920e+007    2.387058e+006  7.458895e+005  0.000000e+000    -1.274643e+011  -9.358186e+010  0.000000e+000    -1.235514e+011  -1.018151e+011  0.000000e+000    
2.194560e+007    2.399238e+006  7.396665e+005  0.000000e+000    -1.288819e+011  -9.153186e+010  0.000000e+000    -1.250015e+011  -9.982635e+010  0.000000e+000    
2.203200e+007    2.411320e+006  7.333732e+005  0.000000e+000    -1.302670e+011  -8.945878e+010  0.000000e+000    -1.264212e+011  -9.781329e+010  0.000000e+000    
2.211840e+007    2.423302e+006  7.270114e+005  0.000000e+000    -1.316192e+011  -8.736311e+010  0.000000e+000    -1.278100e+011  -9.577635e+010  0.000000e+000    
2.220480e+007    2.435183e+006  7.205824e+005  0.000000e+000    -1.329381e+011  -8.524536e+010  0.000000e+000    -1.291676e+011  -9.371595e+010  0.000000e+000    
2.229120e+007    2.446962e+006  7.140879e+005  0.000000e+000    -1.342234e+011  -8.310605e+010  0.000000e+000    -1.304935e+011  -9.163254e+010  0.000000e+000    
2.237760e+007    2.458638e+006  7.075294e+005  0.000000e+000    -1.354747e+011  -8.094569e+010  0.000000e+000    -1.317874e+011  -8.952658e+010  0.000000e+000    
2.246400e+007    2.470210e+006  7.009086e+005  0.000000e+000    -1.366917e+011  -7.876482e+010  0.000000e+000    -1.330488e+011  -8.739854e+010  0.000000e+000    
2.255040e+007    2.481677e+006  6.942270e+005  0.000000e+000    -1.378739e+011  -7.656396e+010  0.000000e+000    -1.342773e+011  -8.524888e+010  0.000000e+000    
2.263680e+007    2.493037e+006  6.874863e+005  0.000000e+000    -1.390212e+011  -7.434365e+010  0.000000e+000    -1.354727e+011  -8.307807e+010  0.000000e+000    
2.272320e+007    2.504290e+006  6.806881e+005  0.000000e+000    -1.401331e+011  -7.210443e+010  0.000000e+000    -1.366344e+011  -8.088662e+010  0.000000e+000    
2.280960e+007    2.515434e+006  6.738342e+005  0.000000e+000    -1.412093e+011  -6.984687e+010  0.000000e+000    -1.377621e+011  -7.867500e+010  0.000000e+000    
2.289600e+007    2.526470e+006  6.669261e+005  0.000000e+000    -1.422496e+011  -6.757151e+010  0.000000e+000    -1.388555e+011  -7.644371e+010  0.000000e+000    
2.298240e+007    2.537395e+006  6.599656e+005  0.000000e+000    -1.432535e+011  -6.527890e+010  0.000000e+000    -1.399141e+011  -7.419328e+010  0.000000e+000    
2.306880e+007    2.548209e+006  6.529544e+005  0.000000e+000    -1.442209e+011  -6.296963e+010  0.000000e+000    -1.409376e+011  -7.192420e+010  0.000000e+000    
2.315520e+007    2.558912e+006  6.458942e+005  0.000000e+000    -1.451514e+011  -6.064427e+010  0.000000e+000    -1.419257e+011  -6.963700e+010  0.000000e+000    
2.324160e+007    2.569501e+006  6.387868e+005  0.000000e+000    -1.460448e+011  -5.830338e+010  0.000000e+000    -1.428780e+011  -6.733221e+010  0.000000e+000    
2.332800e+007    2.579977e+006  6.316340e+005  0.000000e+000    -1.469007e+011  -5.594755e+010  0.000000e+000    -1.437942e+011  -6.501037e+010  0.000000e+000    
2.341440e+007    2.590339e+006  6.244376e+005  0.000000e+000    -1.477190e+011  -5.357738e+010  0.000000e+000    -1.446740e+011  -6.267202e+010  0.000000e+000    
2.350080e+007    2.600585e+006  6.171993e+005  0.000000e+000    -1.484993e+011  -5.119344e+010  0.000000e+000    -1.455170e+011  -6.031770e+010  0.000000e+000    
2.358720e+007    2.610716e+006  6.099209e+005  0.000000e+000    -1.492414e+011  -4.879635e+010  0.000000e+000    -1.463229e+011  -5.794798e+010  0.000000e+000    
2.367360e+007    2.620730e+006  6.026043e+005  0.000000e+000    -1.499452e+011  -4.638670e+010  0.000000e+000    -1.470914e+011  -5.556341e+010  0.000000e+000    
2.376000e+007    2.630626e+006  5.952513e+005  0.000000e+000    -1.506103e+011  -4.396509e+010  0.000000e+000    -1.478222e+011  -5.316458e+010  0.000000e+000    
2.384640e+007    2.640405e+006  5.878638e+005  0.000000e+000    -1.512365e+011  -4.153215e+010  0.000000e+000    -1.485151e+011  -5.075205e+010  0.000000e+000    
2.393280e+007    2.650065e+006  5.804437e+005  0.000000e+000    -1.518237e+011  -3.908848e+010  0.000000e+000    -1.491696e+011  -4.832641e+010  0.000000e+000    
2.401920e+007    2.659606e+006  5.729927e+005  0.000000e+000    -1.523716e+011  -3.663470e+010  0.000000e+000    -1.497857e+011  -4.588825e+010  0.000000e+000    
2.410560e+007    2.669027e+006  5.655129e+005  0.000000e+000    -1.528801e+011  -3.417144e+010  0.000000e+000    -1.503629e+011  -4.343817e+010  0.000000e+000    
2.419200e+007    2.678328e+006  5.580061e+005  0.000000e+000    -1.533489e+011  -3.169932e+010  0.000000e+000    -1.509011e+011  -4.097677e+010  0.000000e+000    
2.427840e+007    2.687508e+006  5.504742e+005  0.000000e+000    -1.537780e+011  -2.921898e+010  0.000000e+000    -1.513999e+011  -3.850466e+010  0.000000e+000    
2.436480e+007    2.696567e+006  5.429192e+005  0.000000e+000    -1.541671e+011  -2.673105e+010  0.000000e+000    -1.518592e+011  -3.602246e+010  0.000000e+000    
2.445120e+007    2.705504e+006  5.353430e+005  0.000000e+000    -1.545161e+011  -2.423617e+010  0.000000e+000    -1.522787e+011  -3.353079e+010  0.000000e+000    
2.453760e+007    2.714319e+006  5.277475e+005  0.000000e+000    -1.548249e+011  -2.173498e+010  0.000000e+000    -1.526582e+011  -3.103027e+010  0.000000e+000    
2.462400e+007    2.723011e+006  5.201348e+005  0.000000e+000    -1.550933e+011  -1.922812e+010  0.000000e+000    -1.529974e+011  -2.852155e+010  0.000000e+000    
2.471040e+007    2.731580e+006  5.125067e+005  0.000000e+000    -1.553213e+011  -1.671624e+010  0.000000e+000    -1.532962e+011  -2.600526e+010  0.000000e+000    
2.479680e+007    2.740026e+006  5.048652e+005  0.000000e+000    -1.555086e+011  -1.420000e+010  0.000000e+000    -1.535544e+011  -2.348204e+010  0.000000e+000    
2.488320e+007    2.748349e+006  4.972124e+005  0.000000e+000    -1.556552e+011  -1.168004e+010  0.000000e+000    -1.537718e+011  -2.095254e+010  0.000000e+000    
2.496960e+007    2.756547e+006  4.895501e+005  0.000000e+000    -1.557611e+011  -9.157017e+009  0.000000e+000    -1.539482e+011  -1.841744e+010  0.000000e+000    
2.505600e+007    2.764622e+006  4.818805e+005  0.000000e+000    -1.558261e+011  -6.631597e+009  0.000000e+000    -1.540835e+011  -1.587737e+010  0.000000e+000    
2.514240e+007    2.772572e+006  4.742055e+005  0.000000e+000    -1.558502e+011  -4.104436e+009  0.000000e+000    -1.541774e+011  -1.333302e+010  0.000000e+000    
2.522880e+007    2.780398e+006  4.665272e+005  0.000000e+000    -1.558333e+011  -1.576197e+009  0.000000e+000    -1.542300e+011  -1.078505e+010  0.000000e+000    
2.531520e+007    2.788099e+006  4.588475e+005  0.000000e+000    -1.557754e+011  9.524570e+008  0.000000e+000    -1.542409e+011  -8.234140e+009  0.000000e+000    
2.540160e+007    2.795675e+006  4.511684e+005  0.000000e+000    -1.556765e+011  3.480859e+009  0.000000e+000    -1.542102e+011  -5.680971e+009  0.000000e+000    
2.548800e+007    2.803127e+006  4.434921e+005  0.000000e+000    -1.555364e+011  6.008341e+009  0.000000e+000    -1.541376e+011  -3.126228e+009  0.000000e+000    
2.557440e+007    2.810454e+006  4.358205e+005  0.000000e+000    -1.553553e+011  8.534236e+009  0.000000e+000    -1.540231e+011  -5.706015e+008  0.000000e+000    
2.566080e+007    2.817656e+006  4.281557e+005  0.000000e+000    -1.551331e+011  1.105787e+010  0.000000e+000    -1.538667e+011  1.985215e+009  0.000000e+000    
2.574720e+007    2.824733e+006  4.204996e+005  0.000000e+000    -1.548697e+011  1.357858e+010  0.000000e+000    -1.536682e+011  4.540523e+009  0.000000e+000    
2.583360e+007    2.831686e+006  4.128545e+005  0.000000e+000    -1.545654e+011  1.609568e+010  0.000000e+000    -1.534275e+011  7.094621e+009  0.000000e+000    
2.592000e+007    2.838514e+006  4.052222e+005  0.000000e+000    -1.542199e+011  1.860852e+010  0.000000e+000    -1.531447e+011  9.646803e+009  0.000000e+000    
2.600640e+007    2.845217e+006  3.976048e+005  0.000000e+000    -1.538335e+011  2.111640e+010  0.000000e+000    -1.528196e+011  1.219636e+010  0.000000e+000    
2.609280e+007    2.851796e+006  3.900045e+005  0.000000e+000    -1.534062e+011  2.361867e+010  0.000000e+000    -1.524523e+011  1.474258e+010  0.000000e+000    
2.617920e+007    2.858251e+006  3.824231e+005  0.000000e+000    -1.529380e+011  2.611464e+010  0.000000e+000    -1.520427e+011  1.728475e+010  0.000000e+000    
2.626560e+007    2.864582e+006  3.748629e+005  0.000000e+000    -1.524289e+011  2.860364e+010  0.000000e+000    -1.515908e+011  1.982215e+010  0.000000e+000    
2.635200e+007    2.870789e+006  3.673257e+005  0.000000e+000    -1.518792e+011  3.108500e+010  0.000000e+000    -1.510967e+011  2.235406e+010  0.000000e+000    
2.643840e+007    2.876872e+006  3.598138e+005  0.000000e+000    -1.512889e+011  3.355805e+010  0.000000e+000    -1.505603e+011  2.487976e+010  0.000000e+000    
2.652480e+007    2.882833e+006  3.523290e+005  0.000000e+000    -1.506580e+011  3.602212e+010  0.000000e+000    -1.499817e+011  2.739852e+010  0.000000e+000    
2.661120e+007    2.888671e+006  3.448735e+005  0.000000e+000    -1.499868e+011  3.847653e+010  0.000000e+000    -1.493610e+011  2.990962e+010  0.000000e+000    
2.669760e+007    2.894387e+006  3.374493e+005  0.000000e+000    -1.492753e+011  4.092061e+010  0.000000e+000    -1.486982e+011  3.241233e+010  0.000000e+000    
2.678400e+007    2.899981e+006  3.300584e+005  0.000000e+000    -1.485237e+011  4.335370e+010  0.000000e+000    -1.479933e+011  3.490591e+010  0.000000e+000    
2.687040e+007    2.905453e+006  3.227028e+005  0.000000e+000    -1.477321e+011  4.577512e+010  0.000000e+000    -1.472465e+011  3.738965e+010  0.000000e+000    
2.695680e+007    2.910805e+006  3.153846e+005  0.000000e+000    -1.469008e+011  4.818422e+010  0.000000e+000    -1.464579e+011  3.986280e+010  0.000000e+000    
2.704320e+007    2.916036e+006  3.081059e+005  0.000000e+000    -1.460298e+011  5.058032e+010  0.000000e+000    -1.456275e+011  4.232464e+010  0.000000e+000    
2.712960e+007    2.921147e+006  3.008685e+005  0.000000e+000    -1.451195e+011  5.296277e+010  0.000000e+000    -1.447555e+011  4.477443e+010  0.000000e+000    
2.721600e+007    2.926139e+006  2.936745e+005  0.000000e+000    -1.441699e+011  5.533091e+010  0.000000e+000    -1.438421e+011  4.721144e+010  0.000000e+000    
2.730240e+007    2.931013e+006  2.865259e+005  0.000000e+000    -1.431813e+011  5.768407e+010  0.000000e+000    -1.428874e+011  4.963493e+010  0.000000e+000    
2.738880e+007    2.935769e+006  2.794248e+005  0.000000e+000    -1.421539e+011  6.002161e+010  0.000000e+000    -1.418915e+011  5.204419e+010  0.000000e+000    
2.747520e+007    2.940407e+006  2.723730e+005  0.000000e+000    -1.410880e+011  6.234287e+010  0.000000e+000    -1.408547e+011  5.443847e+010  0.000000e+000    
2.756160e+007    2.944930e+006  2.653726e+005  0.000000e+000    -1.399838e+011  6.464721e+010  0.000000e+000    -1.397772e+011  5.681705e+010  0.000000e+000    
2.764800e+007    2.949336e+006  2.584255e+005  0.000000e+000    -1.388415e+011  6.693397e+010  0.000000e+000    -1.386591e+011  5.917919e+010  0.000000e+000    
2.773440e+007    2.953628e+006  2.515337e+005  0.000000e+000    -1.376615e+011  6.920253e+010  0.000000e+000    -1.375007e+011  6.152418e+010  0.000000e+000    
2.782080e+007    2.957806e+006  2.446990e+005  0.000000e+000    -1.364439e+011  7.145223e+010  0.000000e+000    -1.363022e+011  6.385129e+010  0.000000e+000    
2.790720e+007    2.961870e+006  2.379235e+005  0.000000e+000    -1.351892e+011  7.368245e+010  0.000000e+000    -1.350639e+011  6.615979e+010  0.000000e+000    
2.799360e+007    2.965823e+006  2.312091e+005  0.000000e+000    -1.338975e+011  7.589255e+010  0.000000e+000    -1.337860e+011  6.844896e+010  0.000000e+000    
2.808000e+007    2.969664e+006  2.245576e+005  0.000000e+000    -1.325693e+011  7.808191e+010  0.000000e+000    -1.324689e+011  7.071810e+010  0.000000e+000    
2.816640e+007    2.973396e+006  2.179710e+005  0.000000e+000    -1.312047e+011  8.024991e+010  0.000000e+000    -1.311128e+011  7.296648e+010  0.000000e+000    
2.825280e+007    2.977017e+006  2.114511e+005  0.000000e+000    -1.298043e+011  8.239593e+010  0.000000e+000    -1.297180e+011  7.519340e+010  0.000000e+000    
2.833920e+007    2.980531e+006  2.049998e+005  0.000000e+000    -1.283683e+011  8.451937e+010  0.000000e+000    -1.282848e+011  7.739816e+010  0.000000e+000    
2.842560e+007    2.983938e+006  1.986189e+005  0.000000e+000    -1.268970e+011  8.661960e+010  0.000000e+000    -1.268137e+011  7.958004e+010  0.000000e+000    
2.851200e+007    2.987239e+006  1.923102e+005  0.000000e+000    -1.253909e+011  8.869605e+010  0.000000e+000    -1.253049e+011  8.173835e+010  0.000000e+000    
2.859840e+007    2.990434e+006  1.860756e+005  0.000000e+000    -1.238503e+011  9.074810e+010  0.000000e+000    -1.237589e+011  8.387241e+010  0.000000e+000    
2.868480e+007    2.993527e+006  1.799169e+005  0.000000e+000    -1.222756e+011  9.277517e+010  0.000000e+000    -1.221759e+011  8.598152e+010  0.000000e+000    
2.877120e+007    2.996516e+006  1.738358e+005  0.000000e+000    -1.206672e+011  9.477667e+010  0.000000e+000    -1.205565e+011  8.806500e+010  0.000000e+000    
2.885760e+007    2.999405e+006  1.678341e+005  0.000000e+000    -1.190255e+011  9.675204e+010  0.000000e+000    -1.189009e+011  9.012219e+010  0.000000e+000    
2.894400e+007    3.002194e+006  1.619136e+005  0.000000e+000    -1.173510e+011  9.870069e+010  0.000000e+000    -1.172097e+011  9.215240e+010  0.000000e+000    
2.903040e+007    3.004884e+006  1.560758e+005  0.000000e+000    -1.156440e+011  1.006221e+011  0.000000e+000    -1.154832e+011  9.415499e+010  0.000000e+000    
2.911680e+007    3.007477e+006  1.503226e+005  0.000000e+000    -1.139051e+011  1.025156e+011  0.000000e+000    -1.137220e+011  9.612929e+010  0.000000e+000    
2.920320e+007    3.009974e+006  1.446557e+005  0.000000e+000    -1.121346e+011  1.043808e+011  0.000000e+000    -1.119265e+011  9.807465e+010  0.000000e+000    
2.928960e+007    3.012377e+006  1.390765e+005  0.000000e+000    -1.103331e+011  1.062170e+011  0.000000e+000    -1.100971e+011  9.999044e+010  0.000000e+000    
2.937600e+007    3.014686e+006  1.335869e+005  0.000000e+000    -1.085009e+011  1.080238e+011  0.000000e+000    -1.082344e+011  1.018760e+011  0.000000e+000    
2.946240e+007    3.016904e+006  1.281884e+005  0.000000e+000    -1.066386e+011  1.098006e+011  0.000000e+000    -1.063388e+011  1.037308e+011  0.000000e+000    
2.954880e+007    3.019032e+006  1.228825e+005  0.000000e+000    -1.047467e+011  1.115469e+011  0.000000e+000    -1.044109e+011  1.055541e+011  0.000000e+000    
2.963520e+007    3.021072e+006  1.176709e+005  0.000000e+000    -1.028257e+011  1.132621e+011  0.000000e+000    -1.024513e+011  1.073453e+011  0.000000e+000    
2.972160e+007    3.023024e+006  1.125551e+005  0.000000e+000    -1.008760e+011  1.149459e+011  0.000000e+000    -1.004604e+011  1.091040e+011  0.000000e+000    
2.980800e+007    3.024891e+006  1.075365e+005  0.000000e+000    -9.889830e+010  1.165976e+011  0.000000e+000    -9.843882e+010  1.108293e+011  0.000000e+000    
2.989440e+007    3.026674e+006  1.026167e+005  0.000000e+000    -9.689298e+010  1.182168e+011  0.000000e+000    -9.638716e+010  1.125209e+011  0.000000e+000    
2.998080e+007    3.028375e+006  9.779713e+004  0.000000e+000    -9.486062e+010  1.198030e+011  0.000000e+000    -9.430597e+010  1.141781e+011  0.000000e+000    
3.006720e+007    3.029996e+006  9.307918e+004  0.000000e+000    -9.280178e+010  1.213558e+011  0.000000e+000    -9.219587e+010  1.158003e+011  0.000000e+000    
3.015360e+007    3.031537e+006  8.846426e+004  0.000000e+000    -9.071700e+010  1.228747e+011  0.000000e+000    -9.005745e+010  1.173871e+011  0.000000e+000    
3.024000e+007    3.033002e+006  8.395376e+004  0.000000e+000    -8.860686e+010  1.243592e+011  0.000000e+000    -8.789133e+010  1.189379e+011  0.000000e+000    
3.032640e+007    3.034391e+006  7.954900e+004  0.000000e+000    -8.647192e+010  1.258089e+011  0.000000e+000    -8.569816e+010  1.204521e+011  0.000000e+000    
3.041280e+007    3.035706e+006  7.525131e+004  0.000000e+000    -8.431277e+010  1.272233e+011  0.000000e+000    -8.347857e+010  1.219293e+011  0.000000e+000    
3.049920e+007    3.036950e+006  7.106196e+004  0.000000e+000    -8.212998e+010  1.286022e+011  0.000000e+000    -8.123322e+010  1.233689e+011  0.000000e+000    
3.058560e+007    3.038123e+006  6.698220e+004  0.000000e+000    -7.992417e+010  1.299449e+011  0.000000e+000    -7.896277e+010  1.247705e+011  0.000000e+000    
3.067200e+007    3.039229e+006  6.301325e+004  0.000000e+000    -7.769592e+010  1.312512e+011  0.000000e+000    -7.666791e+010  1.261336e+011  0.000000e+000    
3.075840e+007    3.040268e+006  5.915630e+004  0.000000e+000    -7.544586e+010  1.325206e+011  0.000000e+000    -7.434931e+010  1.274577e+011  0.000000e+000    
3.084480e+007    3.041243e+006  5.541251e+004  0.000000e+000    -7.317460e+010  1.337528e+011  0.000000e+000    -7.200768e+010  1.287424e+011  0.000000e+000    
3.093120e+007    3.042155e+006  5.178300e+004  0.000000e+000    -7.088276e+010  1.349474e+011  0.000000e+000    -6.964373e+010  1.299872e+011  0.000000e+000    
3.101760e+007    3.043006e+006  4.826886e+004  0.000000e+000    -6.857098e+010  1.361040e+011  0.000000e+000    -6.725817e+010  1.311918e+011  0.000000e+000    
3.110400e+007    3.043799e+006  4.487115e+004  0.000000e+000    -6.623990e+010  1.372223e+011  0.000000e+000    -6.485172e+010  1.323557e+011  0.000000e+000    
3.119040e+007    3.044535e+006  4.159089e+004  0.000000e+000    -6.389017e+010  1.383020e+011  0.000000e+000    -6.242513e+010  1.334785e+011  0.000000e+000    
3.127680e+007    3.045217e+006  3.842906e+004  0.000000e+000    -6.152243e+010  1.393427e+011  0.000000e+000    -5.997913e+010  1.345599e+011  0.000000e+000    
3.136320e+007    3.045845e+006  3.538664e+004  0.000000e+000    -5.913735e+010  1.403441e+011  0.000000e+000    -5.751447e+010  1.355994e+011  0.000000e+000    
3.144960e+007    3.046423e+006  3.246452e+004  0.000000e+000    -5.673558e+010  1.413059e+011  0.000000e+000    -5.503192e+010  1.365968e+011  0.000000e+000    
3.153600e+007    3.046953e+006  2.966360e+004  0.000000e+000    -5.431780e+010  1.422279e+011  0.000000e+000    -5.253225e+010  1.375517e+011  0.000000e+000    
3.162240e+007    3.047435e+006  2.698473e+004  0.000000e+000    -5.188469e+010  1.431097e+011  0.000000e+000    -5.001622e+010  1.384638e+011  0.000000e+000    
3.170880e+007    3.047873e+006  2.442871e+004  0.000000e+000    -4.943691e+010  1.439510e+011  0.000000e+000    -4.748462e+010  1.393327e+011  0.000000e+000    
3.179520e+007    3.048269e+006  2.199633e+004  0.000000e+000    -4.697517e+010  1.447517e+011  0.000000e+000    -4.493823e+010  1.401583e+011  0.000000e+000    
3.188160e+007    3.048624e+006  1.968831e+004  0.000000e+000    -4.450015e+010  1.455115e+011  0.000000e+000    -4.237784e+010  1.409401e+011  0.000000e+000    
3.196800e+007    3.048942e+006  1.750536e+004  0.000000e+000    -4.201254e+010  1.462301e+011  0.000000e+000    -3.980426e+010  1.416780e+011  0.000000e+000    
3.205440e+007    3.049222e+006  1.544814e+004  0.000000e+000    -3.951304e+010  1.469073e+011  0.000000e+000    -3.721828e+010  1.423717e+011  0.000000e+000    
3.214080e+007    3.049469e+006  1.351728e+004  0.000000e+000    -3.700236e+010  1.475430e+011  0.000000e+000    -3.462073e+010  1.430210e+011  0.000000e+000    
3.222720e+007    3.049685e+006  1.171337e+004  0.000000e+000    -3.448121e+010  1.481369e+011  0.000000e+000    -3.201239e+010  1.436257e+011  0.000000e+000    
3.231360e+007    3.049870e+006  1.003695e+004  0.000000e+000    -3.195029e+010  1.486888e+011  0.000000e+000    -2.939410e+010  1.441856e+011  0.000000e+000    
3.240000e+007    3.050028e+006  8.488533e+003  0.000000e+000    -2.941031e+010  1.491987e+011  0.000000e+000    -2.676668e+010  1.447005e+011  0.000000e+000    
3.248640e+007    3.050161e+006  7.068596e+003  0.000000e+000    -2.686201e+010  1.496662e+011  0.000000e+000    -2.413093e+010  1.451702e+011  0.000000e+000    
3.257280e+007    3.050271e+006  5.777570e+003  0.000000e+000    -2.430609e+010  1.500914e+011  0.000000e+000    -2.148771e+010  1.455947e+011  0.000000e+000    
3.265920e+007    3.050359e+006  4.615847e+003  0.000000e+000    -2.174328e+010  1.504740e+011  0.000000e+000    -1.883781e+010  1.459737e+011  0.000000e+000    
3.274560e+007    3.050429e+006  3.583782e+003  0.000000e+000    -1.917430e+010  1.508139e+011  0.000000e+000    -1.618209e+010  1.463072e+011  0.000000e+000    
3.283200e+007    3.050483e+006  2.681691e+003  0.000000e+000    -1.659988e+010  1.511111e+011  0.000000e+000    -1.352137e+010  1.465951e+011  0.000000e+000    
3.291840e+007    3.050522e+006  1.909848e+003  0.000000e+000    -1.402076e+010  1.513654e+011  0.000000e+000    -1.085648e+010  1.468373e+011  0.000000e+000    
3.300480e+007    3.050549e+006  1.268490e+003  0.000000e+000    -1.143765e+010  1.515768e+011  0.000000e+000    -8.188260e+009  1.470337e+011  0.000000e+000    
3.309120e+007    3.050566e+006  7.578122e+002  0.000000e+000    -8.851305e+009  1.517451e+011  0.000000e+000    -5.517538e+009  1.471843e+011  0.000000e+000    
3.317760e+007    3.050576e+006  3.779707e+002  0.000000e+000    -6.262443e+009  1.518705e+011  0.000000e+000    -2.845149e+009  1.472892e+011  0.000000e+000    
3.326400e+007    3.050580e+006  1.290815e+002  0.000000e+000    -3.671803e+009  1.519527e+011  0.000000e+000    -1.719267e+008  1.473482e+011  0.000000e+000    
3.335040e+007    3.050582e+006  1.122075e+001  0.000000e+000    -1.080119e+009  1.519918e+011  0.000000e+000    2.501296e+009  1.473613e+011  0.000000e+000    
3.343680e+007    3.050582e+006  2.442429e+001  0.000000e+000    1.511873e+009  1.519878e+011  0.000000e+000    5.173688e+009  1.473287e+011  0.000000e+000    
3.352320e+007    3.050584e+006  1.686881e+002  0.000000e+000    4.103437e+009  1.519407e+011  0.000000e+000    7.844420e+009  1.472504e+011  0.000000e+000    
3.360960e+007    3.050589e+006  4.439679e+002  0.000000e+000    6.693839e+009  1.518505e+011  0.000000e+000    1.051266e+010  1.471263e+011  0.000000e+000    
3.369600e+007    3.050600e+006  8.501797e+002  0.000000e+000    9.282342e+009  1.517171e+011  0.000000e+000    1.317759e+010  1.469566e+011  0.000000e+000    
3.378240e+007    3.050619e+006  1.387199e+003  0.000000e+000    1.186821e+010  1.515408e+011  0.000000e+000    1.583839e+010  1.467414e+011  0.000000e+000    
3.386880e+007    3.050648e+006  2.054862e+003  0.000000e+000    1.445072e+010  1.513214e+011  0.000000e+000    1.849423e+010  1.464808e+011  0.000000e+000    
3.395520e+007    3.050690e+006  2.852965e+003  0.000000e+000    1.702913e+010  1.510591e+011  0.000000e+000    2.114429e+010  1.461749e+011  0.000000e+000    
3.404160e+007    3.050747e+006  3.781263e+003  0.000000e+000    1.960271e+010  1.507540e+011  0.000000e+000    2.378777e+010  1.458239e+011  0.000000e+000    
3.412800e+007    3.050820e+006  4.839473e+003  0.000000e+000    2.217073e+010  1.504061e+011  0.000000e+000    2.642386e+010  1.454278e+011  0.000000e+000    
3.421440e+007    3.050913e+006  6.027273e+003  0.000000e+000    2.473247e+010  1.500156e+011  0.000000e+000    2.905175e+010  1.449870e+011  0.000000e+000    
3.430080e+007    3.051027e+006  7.344299e+003  0.000000e+000    2.728720e+010  1.495825e+011  0.000000e+000    3.167065e+010  1.445015e+011  0.000000e+000    
3.438720e+007    3.051165e+006  8.790150e+003  0.000000e+000    2.983419e+010  1.491070e+011  0.000000e+000    3.427976e+010  1.439716e+011  0.000000e+000    
3.447360e+007    3.051328e+006  1.036439e+004  0.000000e+000    3.237273e+010  1.485893e+011  0.000000e+000    3.687829e+010  1.433975e+011  0.000000e+000    
3.456000e+007    3.051520e+006  1.206652e+004  0.000000e+000    3.490211e+010  1.480295e+011  0.000000e+000    3.946546e+010  1.427794e+011  0.000000e+000    
3.464640e+007    3.051741e+006  1.389605e+004  0.000000e+000    3.742160e+010  1.474278e+011  0.000000e+000    4.204049e+010  1.421176e+011  0.000000e+000    
